Time Published,Overall Sentiment Score,Overall Sentiment Label,Ticker Sentiment
20221201T174700,0.176188,Somewhat-Bullish,"[{'ticker': 'MCK', 'relevance_score': '0.567287', 'ticker_sentiment_score': '0.206887', 'ticker_sentiment_label': 'Somewhat-Bullish'}, {'ticker': 'JPM', 'relevance_score': '0.029802', 'ticker_sentiment_score': '0.349529', 'ticker_sentiment_label': 'Somewhat-Bullish'}, {'ticker': 'JNJ', 'relevance_score': '0.08924', 'ticker_sentiment_score': '-0.080734', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'WBA', 'relevance_score': '0.059562', 'ticker_sentiment_score': '-0.04706', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'CAH', 'relevance_score': '0.318897', 'ticker_sentiment_score': '0.221959', 'ticker_sentiment_label': 'Somewhat-Bullish'}, {'ticker': 'MRNA', 'relevance_score': '0.059562', 'ticker_sentiment_score': '0.0', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'BIIB', 'relevance_score': '0.029802', 'ticker_sentiment_score': '0.290118', 'ticker_sentiment_label': 'Somewhat-Bullish'}]"
20221201T141400,0.121507,Neutral,"[{'ticker': 'AZN', 'relevance_score': '0.03916', 'ticker_sentiment_score': '0.044183', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'JNJ', 'relevance_score': '0.078226', 'ticker_sentiment_score': '0.046571', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'RSSS', 'relevance_score': '0.03916', 'ticker_sentiment_score': '0.083443', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'NVS', 'relevance_score': '0.03916', 'ticker_sentiment_score': '0.044183', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'ABBV', 'relevance_score': '0.03916', 'ticker_sentiment_score': '0.044183', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'GILD', 'relevance_score': '0.03916', 'ticker_sentiment_score': '0.044183', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'BMY', 'relevance_score': '0.03916', 'ticker_sentiment_score': '0.044183', 'ticker_sentiment_label': 'Neutral'}]"
20221201T133000,0.05551,Neutral,"[{'ticker': 'MSFT', 'relevance_score': '0.104455', 'ticker_sentiment_score': '-0.039466', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'META', 'relevance_score': '0.05234', 'ticker_sentiment_score': '-0.11157', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'AAPL', 'relevance_score': '0.05234', 'ticker_sentiment_score': '0.097582', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'TSLA', 'relevance_score': '0.05234', 'ticker_sentiment_score': '-0.169597', 'ticker_sentiment_label': 'Somewhat-Bearish'}, {'ticker': 'KO', 'relevance_score': '0.05234', 'ticker_sentiment_score': '0.172601', 'ticker_sentiment_label': 'Somewhat-Bullish'}, {'ticker': 'MDNDF', 'relevance_score': '0.104455', 'ticker_sentiment_score': '0.134749', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'JNJ', 'relevance_score': '0.05234', 'ticker_sentiment_score': '0.172601', 'ticker_sentiment_label': 'Somewhat-Bullish'}, {'ticker': 'AMZN', 'relevance_score': '0.156123', 'ticker_sentiment_score': '-0.034135', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'UNH', 'relevance_score': '0.05234', 'ticker_sentiment_score': '0.172601', 'ticker_sentiment_label': 'Somewhat-Bullish'}, {'ticker': 'WMT', 'relevance_score': '0.104455', 'ticker_sentiment_score': '0.134749', 'ticker_sentiment_label': 'Neutral'}]"
20221130T231000,0.158543,Somewhat-Bullish,"[{'ticker': 'JNJ', 'relevance_score': '0.214937', 'ticker_sentiment_score': '0.174722', 'ticker_sentiment_label': 'Somewhat-Bullish'}]"
20221130T224507,0.251395,Somewhat-Bullish,"[{'ticker': 'JNJ', 'relevance_score': '0.661658', 'ticker_sentiment_score': '0.378699', 'ticker_sentiment_label': 'Bullish'}]"
20221130T222710,0.337553,Somewhat-Bullish,"[{'ticker': 'CURN', 'relevance_score': '0.03157', 'ticker_sentiment_score': '0.017589', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'JPM', 'relevance_score': '0.03157', 'ticker_sentiment_score': '0.040878', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'JNJ', 'relevance_score': '0.523784', 'ticker_sentiment_score': '0.485656', 'ticker_sentiment_label': 'Bullish'}]"
20221130T193413,0.21659,Somewhat-Bullish,"[{'ticker': 'TAP', 'relevance_score': '0.079656', 'ticker_sentiment_score': '0.268618', 'ticker_sentiment_label': 'Somewhat-Bullish'}, {'ticker': 'KO', 'relevance_score': '0.382925', 'ticker_sentiment_score': '0.327013', 'ticker_sentiment_label': 'Somewhat-Bullish'}, {'ticker': 'ABMD', 'relevance_score': '0.079656', 'ticker_sentiment_score': '0.269647', 'ticker_sentiment_label': 'Somewhat-Bullish'}, {'ticker': 'CLW', 'relevance_score': '0.119235', 'ticker_sentiment_score': '0.124173', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'JNJ', 'relevance_score': '0.235823', 'ticker_sentiment_score': '0.264697', 'ticker_sentiment_label': 'Somewhat-Bullish'}]"
20221130T185236,0.150079,Somewhat-Bullish,"[{'ticker': 'AMGN', 'relevance_score': '0.497391', 'ticker_sentiment_score': '0.492016', 'ticker_sentiment_label': 'Bullish'}, {'ticker': 'ABMD', 'relevance_score': '0.262522', 'ticker_sentiment_score': '0.217736', 'ticker_sentiment_label': 'Somewhat-Bullish'}, {'ticker': 'HZNP', 'relevance_score': '0.38489', 'ticker_sentiment_score': '0.29751', 'ticker_sentiment_label': 'Somewhat-Bullish'}, {'ticker': 'JNJ', 'relevance_score': '0.262522', 'ticker_sentiment_score': '0.217736', 'ticker_sentiment_label': 'Somewhat-Bullish'}, {'ticker': 'SNY', 'relevance_score': '0.38489', 'ticker_sentiment_score': '0.180471', 'ticker_sentiment_label': 'Somewhat-Bullish'}]"
20221130T163131,0.151364,Somewhat-Bullish,"[{'ticker': 'GOOG', 'relevance_score': '0.084423', 'ticker_sentiment_score': '0.065971', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'WFC', 'relevance_score': '0.249531', 'ticker_sentiment_score': '0.12197', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'HON', 'relevance_score': '0.249531', 'ticker_sentiment_score': '0.12197', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'MS', 'relevance_score': '0.249531', 'ticker_sentiment_score': '0.12197', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'JNJ', 'relevance_score': '0.249531', 'ticker_sentiment_score': '0.12197', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'PG', 'relevance_score': '0.249531', 'ticker_sentiment_score': '0.12197', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'STZ', 'relevance_score': '0.249531', 'ticker_sentiment_score': '0.12197', 'ticker_sentiment_label': 'Neutral'}]"
20221130T161546,0.014304,Neutral,"[{'ticker': 'AMGN', 'relevance_score': '0.543935', 'ticker_sentiment_score': '0.076431', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'HZNP', 'relevance_score': '0.290607', 'ticker_sentiment_score': '0.110441', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'JNJ', 'relevance_score': '0.290607', 'ticker_sentiment_score': '0.110441', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'SNY', 'relevance_score': '0.543935', 'ticker_sentiment_score': '0.076431', 'ticker_sentiment_label': 'Neutral'}]"
20221130T145838,0.266007,Somewhat-Bullish,"[{'ticker': 'ESALF', 'relevance_score': '0.050044', 'ticker_sentiment_score': '0.120376', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'PFE', 'relevance_score': '0.050044', 'ticker_sentiment_score': '0.120376', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'JNJ', 'relevance_score': '0.050044', 'ticker_sentiment_score': '0.120376', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'SNY', 'relevance_score': '0.050044', 'ticker_sentiment_score': '0.120376', 'ticker_sentiment_label': 'Neutral'}]"
20221130T133600,0.185767,Somewhat-Bullish,"[{'ticker': 'AMGN', 'relevance_score': '0.827318', 'ticker_sentiment_score': '0.360833', 'ticker_sentiment_label': 'Bullish'}, {'ticker': 'HZNP', 'relevance_score': '0.827318', 'ticker_sentiment_score': '0.31431', 'ticker_sentiment_label': 'Somewhat-Bullish'}, {'ticker': 'JNJ', 'relevance_score': '0.827318', 'ticker_sentiment_score': '0.360833', 'ticker_sentiment_label': 'Bullish'}, {'ticker': 'SNY', 'relevance_score': '0.827318', 'ticker_sentiment_score': '0.360833', 'ticker_sentiment_label': 'Bullish'}]"
20221130T130500,0.234469,Somewhat-Bullish,"[{'ticker': 'ABBV', 'relevance_score': '0.1437', 'ticker_sentiment_score': '0.135742', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'ABT', 'relevance_score': '0.048133', 'ticker_sentiment_score': '0.132846', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'ABMD', 'relevance_score': '0.048133', 'ticker_sentiment_score': '0.133844', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'JNJ', 'relevance_score': '0.1437', 'ticker_sentiment_score': '0.123412', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'PG', 'relevance_score': '0.096091', 'ticker_sentiment_score': '0.179509', 'ticker_sentiment_label': 'Somewhat-Bullish'}]"
20221130T130000,0.312404,Somewhat-Bullish,"[{'ticker': 'ENPH', 'relevance_score': '0.123526', 'ticker_sentiment_score': '0.253557', 'ticker_sentiment_label': 'Somewhat-Bullish'}, {'ticker': 'SEDG', 'relevance_score': '0.244109', 'ticker_sentiment_score': '0.185946', 'ticker_sentiment_label': 'Somewhat-Bullish'}, {'ticker': 'CEG', 'relevance_score': '0.123526', 'ticker_sentiment_score': '0.253557', 'ticker_sentiment_label': 'Somewhat-Bullish'}, {'ticker': 'ETSY', 'relevance_score': '0.123526', 'ticker_sentiment_score': '0.0', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'ABMD', 'relevance_score': '0.359014', 'ticker_sentiment_score': '0.296271', 'ticker_sentiment_label': 'Somewhat-Bullish'}, {'ticker': 'JNJ', 'relevance_score': '0.123526', 'ticker_sentiment_score': '0.119923', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'SPGI', 'relevance_score': '0.061949', 'ticker_sentiment_score': '0.098019', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'WYNN', 'relevance_score': '0.123526', 'ticker_sentiment_score': '0.0', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'BIIB', 'relevance_score': '0.123526', 'ticker_sentiment_score': '0.253557', 'ticker_sentiment_label': 'Somewhat-Bullish'}]"
20221130T125224,0.054949,Neutral,"[{'ticker': 'APNHF', 'relevance_score': '0.010875', 'ticker_sentiment_score': '-0.002507', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'MRNA', 'relevance_score': '0.097633', 'ticker_sentiment_score': '0.069893', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'PFE', 'relevance_score': '0.04348', 'ticker_sentiment_score': '0.014784', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'BNTX', 'relevance_score': '0.076012', 'ticker_sentiment_score': '0.012235', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'JNJ', 'relevance_score': '0.032617', 'ticker_sentiment_score': '0.022534', 'ticker_sentiment_label': 'Neutral'}]"
20221130T120000,0.210609,Somewhat-Bullish,"[{'ticker': 'ACIU', 'relevance_score': '0.411176', 'ticker_sentiment_score': '0.231544', 'ticker_sentiment_label': 'Somewhat-Bullish'}, {'ticker': 'JNJ', 'relevance_score': '0.035929', 'ticker_sentiment_score': '0.056054', 'ticker_sentiment_label': 'Neutral'}]"
20221130T113100,0,Neutral,"[{'ticker': 'NTAP', 'relevance_score': '0.083541', 'ticker_sentiment_score': '-0.270549', 'ticker_sentiment_label': 'Somewhat-Bearish'}, {'ticker': 'CRWD', 'relevance_score': '0.083541', 'ticker_sentiment_score': '-0.146729', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'HZNP', 'relevance_score': '0.083541', 'ticker_sentiment_score': '0.0', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'JPM', 'relevance_score': '0.083541', 'ticker_sentiment_score': '0.004135', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'JNJ', 'relevance_score': '0.083541', 'ticker_sentiment_score': '0.0', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'AMGN', 'relevance_score': '0.083541', 'ticker_sentiment_score': '0.0', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'ESALF', 'relevance_score': '0.041828', 'ticker_sentiment_score': '-0.140026', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'BIIB', 'relevance_score': '0.083541', 'ticker_sentiment_score': '-0.146524', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'SNY', 'relevance_score': '0.041828', 'ticker_sentiment_score': '0.0', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'FOREX:USD', 'relevance_score': '0.041828', 'ticker_sentiment_score': '0.068472', 'ticker_sentiment_label': 'Neutral'}]"
20221130T112009,0.313056,Somewhat-Bullish,"[{'ticker': 'BLK', 'relevance_score': '0.057907', 'ticker_sentiment_score': '0.050964', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'MORN', 'relevance_score': '0.115509', 'ticker_sentiment_score': '0.151953', 'ticker_sentiment_label': 'Somewhat-Bullish'}, {'ticker': 'ABBV', 'relevance_score': '0.115509', 'ticker_sentiment_score': '0.061147', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'JNJ', 'relevance_score': '0.115509', 'ticker_sentiment_score': '0.061147', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'XOM', 'relevance_score': '0.115509', 'ticker_sentiment_score': '0.061147', 'ticker_sentiment_label': 'Neutral'}]"
20221130T112007,0.265236,Somewhat-Bullish,"[{'ticker': 'UNH', 'relevance_score': '0.124486', 'ticker_sentiment_score': '0.068857', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'BRK-A', 'relevance_score': '0.062434', 'ticker_sentiment_score': '0.060008', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'JNJ', 'relevance_score': '0.124486', 'ticker_sentiment_score': '0.068857', 'ticker_sentiment_label': 'Neutral'}]"
20221130T110000,0.294221,Somewhat-Bullish,"[{'ticker': 'MCK', 'relevance_score': '0.336934', 'ticker_sentiment_score': '0.383769', 'ticker_sentiment_label': 'Bullish'}, {'ticker': 'ABMD', 'relevance_score': '0.049629', 'ticker_sentiment_score': '0.206998', 'ticker_sentiment_label': 'Somewhat-Bullish'}, {'ticker': 'HCSG', 'relevance_score': '0.049629', 'ticker_sentiment_score': '0.060101', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'HCA', 'relevance_score': '0.049629', 'ticker_sentiment_score': '0.163135', 'ticker_sentiment_label': 'Somewhat-Bullish'}, {'ticker': 'JNJ', 'relevance_score': '0.099066', 'ticker_sentiment_score': '0.278625', 'ticker_sentiment_label': 'Somewhat-Bullish'}, {'ticker': 'PG', 'relevance_score': '0.099066', 'ticker_sentiment_score': '-0.002232', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'FOREX:USD', 'relevance_score': '0.049629', 'ticker_sentiment_score': '0.173172', 'ticker_sentiment_label': 'Somewhat-Bullish'}]"
20221130T092024,0.158632,Somewhat-Bullish,"[{'ticker': 'ZBH', 'relevance_score': '0.085173', 'ticker_sentiment_score': '0.122017', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'SNN', 'relevance_score': '0.085173', 'ticker_sentiment_score': '0.041315', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'DSSMY', 'relevance_score': '0.085173', 'ticker_sentiment_score': '0.041315', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'GDVM', 'relevance_score': '0.042647', 'ticker_sentiment_score': '0.137424', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'NUVA', 'relevance_score': '0.042647', 'ticker_sentiment_score': '0.0', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'JNJ', 'relevance_score': '0.042647', 'ticker_sentiment_score': '0.0', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'MDT', 'relevance_score': '0.042647', 'ticker_sentiment_score': '0.0', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'CNMD', 'relevance_score': '0.042647', 'ticker_sentiment_score': '0.0', 'ticker_sentiment_label': 'Neutral'}]"
20221129T214400,0.035107,Neutral,"[{'ticker': 'AMGN', 'relevance_score': '0.468029', 'ticker_sentiment_score': '0.25768', 'ticker_sentiment_label': 'Somewhat-Bullish'}, {'ticker': 'HZNP', 'relevance_score': '0.468029', 'ticker_sentiment_score': '0.25768', 'ticker_sentiment_label': 'Somewhat-Bullish'}, {'ticker': 'JNJ', 'relevance_score': '0.468029', 'ticker_sentiment_score': '0.25768', 'ticker_sentiment_label': 'Somewhat-Bullish'}, {'ticker': 'SNY', 'relevance_score': '0.468029', 'ticker_sentiment_score': '0.25768', 'ticker_sentiment_label': 'Somewhat-Bullish'}]"
20221129T172234,-0.043425,Neutral,"[{'ticker': 'NVDA', 'relevance_score': '0.037155', 'ticker_sentiment_score': '-0.048736', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'AAPL', 'relevance_score': '0.07423', 'ticker_sentiment_score': '-0.101154', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'AVGO', 'relevance_score': '0.037155', 'ticker_sentiment_score': '0.0', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'HRL', 'relevance_score': '0.037155', 'ticker_sentiment_score': '-0.098988', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'KO', 'relevance_score': '0.037155', 'ticker_sentiment_score': '0.0', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'JNJ', 'relevance_score': '0.037155', 'ticker_sentiment_score': '0.0', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'KR', 'relevance_score': '0.037155', 'ticker_sentiment_score': '0.0', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'AMGN', 'relevance_score': '0.055707', 'ticker_sentiment_score': '0.0', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'COST', 'relevance_score': '0.037155', 'ticker_sentiment_score': '0.0', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'CPB', 'relevance_score': '0.037155', 'ticker_sentiment_score': '0.200473', 'ticker_sentiment_label': 'Somewhat-Bullish'}, {'ticker': 'AZO', 'relevance_score': '0.037155', 'ticker_sentiment_score': '0.0', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'CAT', 'relevance_score': '0.037155', 'ticker_sentiment_score': '-0.048736', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'PG', 'relevance_score': '0.037155', 'ticker_sentiment_score': '0.0', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'WMT', 'relevance_score': '0.037155', 'ticker_sentiment_score': '0.0', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'FOREX:USD', 'relevance_score': '0.018583', 'ticker_sentiment_score': '-0.048173', 'ticker_sentiment_label': 'Neutral'}]"
20221129T110300,0.106267,Neutral,"[{'ticker': 'ABBV', 'relevance_score': '0.039224', 'ticker_sentiment_score': '-0.14235', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'ESALF', 'relevance_score': '0.078354', 'ticker_sentiment_score': '0.049882', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'BIIB', 'relevance_score': '0.232069', 'ticker_sentiment_score': '0.050497', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'JNJ', 'relevance_score': '0.039224', 'ticker_sentiment_score': '0.036466', 'ticker_sentiment_label': 'Neutral'}]"
20221129T110000,0.063071,Neutral,"[{'ticker': 'AZN', 'relevance_score': '0.079392', 'ticker_sentiment_score': '0.023853', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'JNJ', 'relevance_score': '0.039745', 'ticker_sentiment_score': '0.065745', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'ALPMF', 'relevance_score': '0.079392', 'ticker_sentiment_score': '0.023853', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'NVS', 'relevance_score': '0.039745', 'ticker_sentiment_score': '0.065745', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'AMGN', 'relevance_score': '0.079392', 'ticker_sentiment_score': '0.023853', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'PFE', 'relevance_score': '0.039745', 'ticker_sentiment_score': '0.065745', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'BMY', 'relevance_score': '0.039745', 'ticker_sentiment_score': '0.065745', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'SNY', 'relevance_score': '0.039745', 'ticker_sentiment_score': '0.065745', 'ticker_sentiment_label': 'Neutral'}]"
20221129T050700,0.331079,Somewhat-Bullish,"[{'ticker': 'META', 'relevance_score': '0.180866', 'ticker_sentiment_score': '0.085988', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'AMZN', 'relevance_score': '0.072876', 'ticker_sentiment_score': '0.08054', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'GE', 'relevance_score': '0.072876', 'ticker_sentiment_score': '0.083565', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'JNJ', 'relevance_score': '0.072876', 'ticker_sentiment_score': '0.083565', 'ticker_sentiment_label': 'Neutral'}]"
20221128T201248,0.312103,Somewhat-Bullish,"[{'ticker': 'AMGN', 'relevance_score': '0.466811', 'ticker_sentiment_score': '0.238135', 'ticker_sentiment_label': 'Somewhat-Bullish'}, {'ticker': 'JNJ', 'relevance_score': '0.466811', 'ticker_sentiment_score': '0.55513', 'ticker_sentiment_label': 'Bullish'}]"
20221128T140011,0.210914,Somewhat-Bullish,"[{'ticker': 'JNJ', 'relevance_score': '0.474082', 'ticker_sentiment_score': '0.150614', 'ticker_sentiment_label': 'Somewhat-Bullish'}]"
